NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-20;2021-08-26;Si;;;464.4596;214.5831;152;17405.2375;10518;1811;2.0493;41;1;22;111;41;117;41;6547;1163;92;175
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;--;;;0.0000;0.0000;377;0.0000;9923;40;1.9010;66;16;2;212;165;179;8;9802;35;1272;827
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;Si;;;470.1065;221.6418;157;18603.7975;11325;1853;2.0667;44;1;24;108;49;121;50;7066;1208;98;177
CATALUNYA;GLOBAL;2021-08-19;2021-08-25;No;189.013;0.856169;220.7655;96.3613;7460;1893.1639;89442;57121;6.4929;627;133;100;2896;4564;3223;4593;70394;49983;80155;180041
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;No;200.53;0.864628;231.9259;101.2181;7836;1885.0391;88146;57788;6.8287;659;138;91;3019;4817;3339;4849;69306;50599;82537;166843
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;--;;;0.0000;0.0000;414;0.0000;9816;45;2.1165;73;19;4;229;185;197;9;9693;40;1365;972
CATALUNYA;GLOBAL;2021-08-18;2021-08-24;Si;;;470.1065;228.7005;162;18702.6187;11404;1844;2.1318;47;0;30;110;52;121;54;6993;1216;94;162
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;Si;;;496.9294;223.0535;158;19573.6570;11930;1935;1.9246;51;0;36;102;56;110;57;7420;1257;99;146
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;No;210.737;0.866646;243.1637;105.3515;8156;1896.1994;88237;58561;7.0942;671;139;110;3091;5065;3450;5113;69332;51372;89498;154026
CATALUNYA;GLOBAL;2021-08-17;2021-08-23;--;;;0.0000;0.0000;464;0.0000;9692;43;2.3181;72;18;5;247;217;214;9;9581;39;1419;938
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;--;;;0.0000;0.0000;477;0.0000;9617;50;2.3453;70;16;5;250;227;215;9;9507;44;1486;901
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;Si;;;556.2222;262.5820;186;20463.0479;12489;2006;2.1994;52;0;38;129;57;143;58;7816;1323;109;149
CATALUNYA;GLOBAL;2021-08-16;2021-08-22;No;223.258;0.867321;257.4112;111.7584;8652;1910.8991;88435;59501;7.4318;703;139;114;3251;5401;3578;5456;69361;52197;107815;145616
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;No;227.359;0.864128;263.1077;114.8456;8891;1918.8689;88808;59745;7.5867;743;149;119;3292;5599;3631;5633;69658;52450;108873;143728
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;--;;;0.0000;0.0000;490;0.0000;9673;51;2.3629;69;17;4;255;235;219;8;9562;45;1502;896
CATALUNYA;GLOBAL;2021-08-15;2021-08-21;Si;;;568.9277;272.4641;193;20484.2239;12577;1933;2.2725;59;0;39;130;63;144;64;7874;1279;108;149
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;--;;;0.0000;0.0000;505;0.0000;9782;51;2.4599;67;14;5;267;238;229;10;9671;45;1538;887
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;Si;;;553.3987;244.2295;173;20724.2182;12727;1953;2.0147;62;0;45;109;64;122;65;7943;1339;109;150
CATALUNYA;GLOBAL;2021-08-14;2021-08-20;No;230.601;0.855575;269.5275;117.6098;9105;1929.7063;89243;60149;7.6602;787;162;125;3333;5772;3617;5791;69942;52874;121978;138391
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;No;236.843;0.840662;281.7341;120.8391;9355;1951.8720;90649;60459;7.8455;831;146;126;3439;5916;3814;5920;70913;53158;132873;139710
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;--;;;0.0000;0.0000;520;0.0000;9834;52;2.5523;64;11;5;269;251;238;11;9708;48;1799;885
CATALUNYA;GLOBAL;2021-08-13;2021-08-19;Si;;;642.3378;249.8764;177;21267.7348;13120;1945;2.0490;67;0;54;112;65;128;66;8143;1325;131;167
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;--;;;0.0000;0.0000;511;0.0000;9816;57;2.5197;67;16;4;264;247;232;14;9711;52;2134;987
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;Si;;;667.7489;248.4647;176;21085.6215;13058;1878;2.0077;77;0;62;113;63;125;63;8078;1286;144;191
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;No;244.575;0.830997;294.3153;124.4042;9631;1974.8773;92026;60863;7.9974;868;166;127;3519;6112;3941;6112;72174;53530;144283;149519
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;--;;;0.0000;0.0000;533;0.0000;10108;57;2.6080;75;13;2;281;252;250;12;9994;52;2297;860
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;Si;;;739.7473;241.4060;171;21322.7924;13115;1989;1.9013;76;0;62;107;64;120;63;8286;1339;149;202
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;No;255.27;0.824836;309.4799;130.7077;10119;2000.4272;93740;61127;8.2981;876;171;133;3704;6415;4161;6417;73693;53782;164315;145123
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;No;268.119;0.81875;327.4734;137.8121;10669;2037.9642;95665;62108;8.5440;933;178;130;3953;6716;4389;6709;75237;54655;191788;133769
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;--;;;0.0000;0.0000;538;0.0000;10136;60;2.7529;82;20;1;292;246;266;11;10007;55;2295;851
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;Si;;;784.9227;273.8759;194;22049.8341;13600;2019;2.1283;76;0;61;137;57;153;58;8548;1366;160;204
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;--;;;0.0000;0.0000;572;0.0000;10041;60;2.9332;94;22;2;301;271;277;15;9901;54;2146;826
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;Si;;;800.4517;293.6401;208;22823.4629;14187;1980;2.1779;82;0;66;140;68;157;67;8943;1342;154;190
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;No;284.189;0.812417;349.8070;145.6528;11276;2072.4528;97172;63271;8.9253;978;232;139;4124;7152;4644;7151;76320;55832;189380;128761
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;No;288.45;0.809796;356.2010;148.2620;11478;2083.0577;97822;63442;9.0262;994;226;136;4209;7269;4740;7250;76861;55975;194751;132080
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;--;;;0.0000;0.0000;592;0.0000;10098;58;2.9491;114;33;2;304;288;279;16;9951;52;2115;827
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;Si;;;814.5690;296.4636;210;23152.3964;14415;1985;2.1497;84;0;67;142;68;156;68;9065;1355;156;188
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;Si;;;839.9802;309.1691;219;23197.5718;14500;1932;2.1774;77;0;65;149;70;159;69;9161;1310;161;186
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;No;296.669;0.809646;366.4184;151.9176;11761;2108.5431;99004;64233;9.1305;1010;219;145;4287;7474;4857;7437;77893;56755;192829;126113
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;--;;;0.0000;0.0000;610;0.0000;10506;57;3.0056;129;37;1;322;288;298;15;10363;51;2029;836
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;--;;;0.0000;0.0000;651;0.0000;10721;62;3.3549;153;123;1;367;284;340;17;10586;55;1806;774
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;Si;;;927.5075;392.4613;278;24866.2384;15497;2117;2.6638;76;0;66;206;72;227;71;9763;1424;158;153
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;No;314.603;0.805943;390.3537;160.8949;12456;2170.2996;101720;66298;9.3830;1040;217;148;4578;7878;5124;7890;80107;58591;192886;121141
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;No;330.595;0.799104;413.7077;169.9110;13154;2200.3188;102323;68019;9.7720;1082;230;148;4827;8327;5388;8373;80613;60208;206960;107316
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;--;;;0.0000;0.0000;692;0.0000;10722;63;3.5832;182;122;1;393;299;365;16;10576;57;1548;663
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;Si;;;999.5058;419.2842;297;25477.5181;15865;2182;2.6721;67;0;59;225;72;239;70;10099;1465;164;109
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;--;;;0.0000;0.0000;741;0.0000;10705;61;3.7476;205;127;2;415;326;380;18;10564;56;1339;605
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;Si;;;1109.6209;498.3412;353;26654.9022;16733;2148;3.0553;73;0;55;275;78;298;76;10783;1458;178;110
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;No;348.882;0.789748;441.7636;178.7721;13840;2264.4650;105563;69745;9.9873;1165;250;154;5058;8782;5655;8821;83095;61849;222077;98794
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;No;370.296;0.779974;474.7538;189.6612;14683;2324.9815;108253;71740;10.3594;1216;271;150;5334;9349;6062;9390;85388;63771;223552;95192
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;--;;;0.0000;0.0000;802;0.0000;11125;77;3.9414;240;126;3;456;346;413;23;10992;70;1277;584
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1171.7371;511.0467;362;27492.0590;17195;2279;3.1059;77;1;54;282;80;314;78;11069;1552;206;103
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;820;0.0000;11101;72;4.0004;246;125;2;470;350;423;19;10982;67;1300;619
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1255.0292;506.8116;359;27507.5880;17076;2409;3.1165;80;1;53;284;75;313;77;10881;1633;215;105
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.669;0.771061;518.3360;204.1542;15805;2396.6453;110805;74736;10.6648;1223;246;146;5734;10071;6413;10016;87485;66564;215383;103794
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;814;0.0000;10959;75;4.1220;246;114;2;476;338;430;20;10847;70;1297;618
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1267.7348;518.1054;367;28015.8113;17095;2750;3.1279;79;1;56;286;81;318;82;10907;1881;218;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;407.337;0.761507;534.9086;207.9389;16098;2427.6205;112091;75848;10.7180;1245;260;148;5848;10250;6542;10199;88602;67593;213183;107994
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.85;0.748016;555.9376;214.5008;16606;2470.0401;113194;78029;10.8234;1290;282;149;6041;10565;6707;10517;89648;69489;206522;122454
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;775;0.0000;9609;78;4.2720;238;113;2;435;340;389;20;9502;72;1293;611
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1291.7343;530.8110;376;28535.3285;17462;2751;3.2350;86;1;54;292;84;333;88;11153;1861;211;107
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;751;0.0000;7686;82;4.5134;241;30;2;373;378;325;21;7589;77;1364;711
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1356.6739;535.0462;379;27713.7008;16629;3002;3.3110;88;3;54;291;88;328;93;10711;2004;226;112
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;439.242;0.740088;593.5004;229.4587;17764;2585.6737;116830;83345;11.1051;1413;302;157;6363;11401;7207;11352;92792;74330;208679;129252
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;468.554;0.738749;634.2537;243.7967;18874;2685.8068;120874;87053;11.3297;1458;319;162;6741;12133;7624;12093;96243;77787;198686;142556
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;729;0.0000;6218;92;4.8094;232;33;2;320;409;274;25;6133;84;1333;800
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1535.9638;580.2216;411;27686.8779;16465;3147;3.7382;92;3;58;314;97;365;108;10581;2072;221;140
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;698;0.0000;4583;107;5.1260;215;33;1;257;441;208;28;4508;96;1509;913
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1599.4917;611.2797;433;27367.8266;15995;3391;3.9289;93;5;67;308;125;348;136;10121;2198;226;134
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;507.138;0.741629;683.8165;262.9914;20360;2782.9302;124890;90556;11.7556;1542;307;162;7244;13116;8173;13081;99802;80997;185442;163130
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;635;0.0000;2671;98;5.4195;209;31;1;166;469;119;27;2608;86;1532;1111
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1651.7258;660.6903;468;26433.2603;15357;3367;4.2599;94;4;69;302;166;338;176;9885;2181;190;131
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;548.705;0.746675;734.8648;285.0925;22071;2893.1386;130537;93441;12.2907;1602;306;164;7728;14343;8738;14389;104447;83719;176949;175008
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;601.984;0.753399;799.0238;314.1818;24323;2973.1728;133464;96710;13.1279;1696;302;157;8367;15956;9400;16095;107264;86941;176090;175729
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;668;0.0000;1354;110;8.3871;214;30;1;135;533;85;32;1299;96;1530;1266
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1726.5476;748.2176;530;25901.0376;14880;3467;4.6409;102;4;74;348;182;374;183;9711;2291;194;130
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;684;0.0000;1030;117;9.7493;205;34;1;123;561;71;34;974;103;1533;1274
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1739.2531;749.6294;531;25790.9225;14975;3294;4.6933;102;5;75;352;179;380;180;9764;2168;190;135
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;627.961;0.759416;826.8989;326.9696;25313;2996.2943;134110;97854;13.5088;1775;315;167;8574;16739;9575;16870;107689;88072;173872;182968
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;658.642;0.766502;859.2819;341.4368;26433;3022.8389;136027;97992;13.9502;1819;302;174;8922;17511;9980;17590;109282;88349;177174;181910
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;695;0.0000;760;118;11.8081;204;34;1;113;582;61;35;708;105;1523;1287
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1757.6057;760.9232;539;25872.8029;14979;3348;4.6812;105;6;80;354;185;373;185;9716;2204;191;137
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;702;0.0000;565;117;14.1694;204;32;1;98;604;50;37;512;102;1494;1405
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1727.9593;821.6277;582;25056.8221;14730;3019;5.2159;109;4;76;395;187;418;186;9557;2023;227;175
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;707.18;0.781028;905.4475;364.0416;28183;3110.1195;141538;99238;14.4073;1831;300;162;9574;18609;10683;18672;113854;89897;173230;198578
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;762.251;0.79692;956.4958;390.4570;30228;3166.2829;142638;102486;15.1415;1873;289;151;10264;19964;11419;20099;115087;93069;171990;205192
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;729;0.0000;358;111;17.1569;205;29;1;88;641;36;34;312;96;1692;1485
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1790.0755;955.7422;677;24641.7731;14528;2927;5.8228;113;5;73;491;186;486;181;9465;1990;234;166
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;821.012;0.814238;1008.3191;420.8251;32579;3183.9922;139980;106515;16.1634;1890;298;138;10983;21596;12267;21806;113821;96983;154392;219507
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;763;0.0000;350;97;17.6923;212;26;1;87;676;40;29;307;83;1606;1413
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1753.3705;988.2120;700;23824.3806;13968;2908;6.0998;106;3;64;504;196;501;187;9234;2045;241;173
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;801;0.0000;354;96;20.6549;199;28;0;100;701;47;35;311;86;1683;1331
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1701.1364;991.0355;702;22864.4031;13064;3132;6.3165;113;3;58;527;175;520;163;8596;2217;252;184
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;877.118;0.830455;1056.1897;449.7722;34820;3193.5250;136654;110579;17.0764;1955;317;126;11840;22980;13159;23229;112179;100910;146679;232038
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.889;0.848284;1103.2724;484.8420;37535;3245.1157;137443;113784;17.9721;1943;301;134;12428;25107;13713;25332;113187;104066;141008;261579
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;849;0.0000;345;94;19.9482;192;30;1;102;747;41;36;301;85;1729;1225
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1607.9621;978.3299;693;20324.6982;11351;3046;6.9830;105;3;47;517;176;503;171;7512;2140;235;193
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;861;0.0000;342;91;18.7990;202;30;1;100;761;38;34;302;81;1793;1225
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1586.7861;989.6237;701;19535.5403;10932;2906;7.2956;105;3;41;517;184;502;177;7270;2037;237;192
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;974.632;0.866918;1124.2497;499.9292;38703;3259.5441;138021;114323;18.4197;1927;281;114;12678;26025;14059;26213;113928;104707;141226;262906
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1027.32;0.897184;1145.0462;517.8451;40090;3272.8358;138785;114588;18.9295;1928;283;91;13048;27042;14401;27250;114934;105098;139391;272931
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;921;0.0000;345;88;20.4724;210;30;1;110;811;45;33;304;77;1911;1210
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1541.6107;996.6824;706;18564.2690;10360;2790;7.6932;99;2;31;512;194;502;186;6973;1970;239;194
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1096.55;0.931779;1176.8351;541.4059;41914;3222.4592;135019;114454;20.0254;1916;285;93;13328;28586;14728;28900;112624;105239;139269;276012
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;1002;0.0000;272;88;29.0735;204;32;1;141;861;60;31;235;78;1993;963
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1382.0851;906.3316;642;17690.4072;9991;2540;7.1756;97;2;23;447;195;425;186;6717;1798;201;153
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1119;0.0000;320;96;33.5135;204;28;1;188;931;91;33;283;87;2030;730
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1177.3840;834.3333;591;16120.5618;9066;2353;7.3332;92;2;18;367;224;365;213;6204;1678;191;146
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1157.69;0.956288;1210.6132;566.0387;43821;3196.0309;131506;115921;20.9433;1899;276;86;13724;30097;15151;30391;110761;106693;161853;271357
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1202.41;0.967647;1242.6088;587.4940;45482;3186.0589;129782;116873;21.6818;1849;262;79;14157;31325;15632;31620;110116;107818;178591;279446
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1203;0.0000;345;110;36.3415;211;29;1;220;983;111;38;308;102;2146;680
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1034.7991;765.1584;542;14447.6600;8146;2088;7.6226;93;2;14;348;194;351;187;5588;1470;224;147
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1318;0.0000;361;108;36.5566;212;24;1;239;1079;123;32;324;100;2160;660
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;921.8606;710.1009;503;12973.8123;7538;1652;7.7834;78;2;10;318;185;313;180;5160;1174;235;162
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1232.56;0.976823;1261.8036;606.4175;46947;3231.1266;132927;117217;21.9581;1745;220;76;14437;32510;15879;32735;113053;108341;168699;302776
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1238.69;0.988873;1252.6324;618.4303;47877;3247.6087;134834;116586;22.1376;1715;226;59;14809;33068;16315;33081;115164;107968;182411;312327
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1438;0.0000;387;108;39.5506;204;26;0;277;1161;144;32;344;101;2226;625
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;786.3344;629.6322;446;12098.5388;7155;1415;7.5788;68;2;9;276;170;286;166;4943;1021;250;171
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1259.71;1.01279;1243.7972;624.3205;48333;3261.5850;135228;117274;22.1276;1668;224;56;15019;33314;16415;33206;115643;108606;198407;318034
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1467;0.0000;381;103;40.2299;192;21;0;283;1184;144;31;338;97;2200;622
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;748.2176;597.1624;423;12018.0701;7159;1354;7.2718;59;2;5;268;155;276;155;4939;988;247;172
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1490;0.0000;387;107;40.1806;182;17;0;283;1207;144;34;343;100;2121;658
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;690.3366;544.9283;386;11490.0825;6771;1368;6.9656;51;2;3;252;134;259;134;4651;991;247;184
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1318.38;1.06842;1233.9544;627.2010;48556;3303.6688;137933;117827;21.8951;1573;214;53;15204;33352;16670;33130;118278;109170;212036;343010
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1415.32;1.16233;1217.6530;635.4292;49193;3416.6415;147433;117073;21.3643;1453;202;36;16285;32908;17878;32592;127638;108597;221332;366107
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1552;0.0000;398;105;39.5143;169;14;0;289;1263;146;33;355;98;2160;715
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;598.5741;475.7535;337;9959.7656;5677;1378;6.9683;46;3;4;212;125;220;125;3995;956;241;191
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1546;0.0000;408;100;38.3442;157;16;0;282;1264;140;36;365;94;2133;804
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;433.4015;343.0507;243;9019.5524;5030;1359;5.5029;45;3;3;150;93;153;91;3511;923;240;218
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1478.81;1.23606;1196.3915;644.5745;49901;3495.9006;155214;115428;21.0970;1358;193;35;17348;32553;19042;32143;135387;107230;219158;398366
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1509.87;1.29126;1169.3045;655.1148;50717;3549.4031;161392;113392;20.9473;1223;176;28;18304;32413;19955;31804;141768;105324;217066;426458
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1612;0.0000;445;89;37.0902;127;13;0;321;1291;148;33;404;84;2175;828
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;340.2272;269.6407;191;7956.5186;4318;1318;4.7717;37;3;3;110;81;107;79;3010;888;198;245
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1496.85;1.33547;1120.8396;655.3861;50738;3537.5969;163495;110375;20.7650;1109;162;22;19024;31714;20427;30909;144632;102592;237249;445250
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1658;0.0000;478;95;36.7424;114;14;0;352;1306;158;36;441;87;2266;816
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;266.8172;211.7597;150;7245.0059;3756;1376;4.1760;36;4;4;81;69;82;67;2643;925;198;235
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1606;0.0000;481;91;35.3271;109;9;0;351;1255;157;32;451;84;2307;848
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;200.4658;156.7021;111;6534.9050;3352;1277;3.4439;36;4;3;57;54;58;51;2332;833;196;240
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1439.12;1.37449;1047.0186;634.2021;49098;3487.7499;164724;105287;20.0889;969;148;19;19300;29798;20254;28855;146474;97984;241919;458034
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1450.01;1.43107;1013.2405;619.4766;47958;3481.4464;165853;103670;19.7244;880;127;19;19114;28844;20121;28024;147580;96508;245121;459193
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1609;0.0000;499;96;33.8739;100;9;0;350;1259;154;34;466;89;2267;904
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;191.9954;151.0552;107;6376.7911;3331;1186;3.3387;41;5;3;53;54;54;49;2316;769;197;247
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1615;0.0000;523;94;31.2500;91;11;0;349;1266;149;31;488;88;2291;919
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;182.1133;145.4083;103;6245.5001;3359;1065;3.2684;45;5;3;52;51;53;46;2342;687;205;240
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1529.77;1.58027;968.0436;606.7533;46973;3488.3183;168579;101476;19.2922;809;113;18;19087;27886;20090;27120;150213;94497;249729;451794
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1748.22;1.96795;888.3453;582.2238;45074;3379.5049;163832;97799;18.9020;722;91;17;18502;26572;19182;25697;146360;91070;260718;461509
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1586;0.0000;496;97;30.1989;74;11;0;332;1254;136;31;464;89;2428;1124
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;152.4670;122.8206;87;5281.2874;2847;894;3.1202;38;4;2;43;44;42;40;2026;602;244;273
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;Si;;;117.1737;90.3508;64;4325.5452;2212;852;3.0065;30;3;3;34;30;36;29;1597;565;249;286
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;No;1928.31;2.44059;790.0981;551.8170;42720;3235.8671;156224;94287;18.4971;631;79;13;17481;25239;17864;24216;139715;87780;258321;466516
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;--;;;0.0000;0.0000;1576;0.0000;466;94;28.1905;61;10;0;325;1251;122;26;438;87;2590;1205
